GAME,"DRAW ID","DRAW DATE","MAIN NUMBERS",SUPP
oz_lotto,1124,"Tuesday 01 Sep 2015","13 18 22 24 25 43 45 ","12 35 "
oz_lotto,1123,"Tuesday 25 Aug 2015","15 18 19 21 25 34 45 ","1 30 "
oz_lotto,1122,"Tuesday 18 Aug 2015","3 6 7 25 29 32 42 ","2 22 "
oz_lotto,1121,"Tuesday 11 Aug 2015","1 4 9 11 15 32 37 ","34 44 "
oz_lotto,1120,"Tuesday 04 Aug 2015","8 9 14 19 40 41 44 ","4 18 "
oz_lotto,1119,"Tuesday 28 Jul 2015","14 18 20 25 33 36 38 ","6 19 "
oz_lotto,1118,"Tuesday 21 Jul 2015","3 13 20 21 26 30 33 ","17 37 "
oz_lotto,1117,"Tuesday 14 Jul 2015","2 15 30 33 34 38 44 ","8 20 "
oz_lotto,1116,"Tuesday 07 Jul 2015","1 11 17 19 23 27 36 ","40 45 "
oz_lotto,1115,"Tuesday 30 Jun 2015","2 10 11 13 22 29 33 ","8 9 "
oz_lotto,1114,"Tuesday 23 Jun 2015","2 5 9 19 27 36 45 ","7 41 "
oz_lotto,1113,"Tuesday 16 Jun 2015","4 7 8 17 20 30 40 ","28 45 "
oz_lotto,1112,"Tuesday 09 Jun 2015","5 7 10 14 15 21 32 ","16 31 "
oz_lotto,1111,"Tuesday 02 Jun 2015","2 17 18 21 30 33 37 ","32 43 "
oz_lotto,1110,"Tuesday 26 May 2015","9 26 32 39 40 42 44 ","4 11 "
oz_lotto,1109,"Tuesday 19 May 2015","2 4 6 14 16 25 27 ","21 45 "
oz_lotto,1108,"Tuesday 12 May 2015","13 24 27 28 30 33 43 ","4 25 "
oz_lotto,1107,"Tuesday 05 May 2015","2 17 18 21 29 37 45 ","11 38 "
oz_lotto,1106,"Tuesday 28 Apr 2015","2 29 30 34 35 41 45 ","3 19 "
oz_lotto,1105,"Tuesday 21 Apr 2015","2 8 10 25 28 33 37 ","1 41 "
oz_lotto,1104,"Tuesday 14 Apr 2015","2 3 12 24 33 42 45 ","6 19 "
oz_lotto,1103,"Tuesday 07 Apr 2015","10 11 14 22 26 36 42 ","34 45 "
oz_lotto,1102,"Tuesday 31 Mar 2015","3 4 16 17 29 32 44 ","33 34 "
oz_lotto,1101,"Tuesday 24 Mar 2015","4 11 16 24 28 33 45 ","41 44 "
oz_lotto,1100,"Tuesday 17 Mar 2015","4 5 14 15 16 29 42 ","10 36 "
oz_lotto,1099,"Tuesday 10 Mar 2015","3 5 22 25 27 36 45 ","41 44 "
oz_lotto,1098,"Tuesday 03 Mar 2015","5 19 20 23 26 31 43 ","21 35 "
oz_lotto,1097,"Tuesday 24 Feb 2015","3 4 6 18 21 23 31 ","26 37 "
oz_lotto,1096,"Tuesday 17 Feb 2015","2 4 19 25 30 31 38 ","11 22 "
oz_lotto,1095,"Tuesday 10 Feb 2015","6 32 36 39 40 42 44 ","28 38 "
oz_lotto,1094,"Tuesday 03 Feb 2015","2 5 7 10 11 12 36 ","4 14 "
oz_lotto,1093,"Tuesday 27 Jan 2015","1 7 9 30 31 35 40 ","13 39 "
oz_lotto,1092,"Tuesday 20 Jan 2015","2 14 15 20 28 31 34 ","29 42 "
oz_lotto,1091,"Tuesday 13 Jan 2015","23 24 33 36 38 40 44 ","20 37 "
oz_lotto,1090,"Tuesday 06 Jan 2015","2 6 11 19 35 39 40 ","8 22 "
oz_lotto,1089,"Tuesday 30 Dec 2014","4 7 19 26 35 41 43 ","23 31 "
oz_lotto,1088,"Tuesday 23 Dec 2014","6 13 17 19 25 34 37 ","12 45 "
oz_lotto,1087,"Tuesday 16 Dec 2014","4 11 20 21 25 42 45 ","1 23 "
oz_lotto,1086,"Tuesday 09 Dec 2014","7 13 15 21 25 42 43 ","22 27 "
oz_lotto,1085,"Tuesday 02 Dec 2014","1 15 21 29 35 36 45 ","19 40 "
oz_lotto,1084,"Tuesday 25 Nov 2014","8 9 13 16 24 25 42 ","4 33 "
oz_lotto,1083,"Tuesday 18 Nov 2014","14 28 29 30 37 38 44 ","9 34 "
oz_lotto,1082,"Tuesday 11 Nov 2014","2 10 21 25 33 41 43 ","4 31 "
oz_lotto,1081,"Tuesday 04 Nov 2014","13 14 18 21 23 25 31 ","2 38 "
oz_lotto,1080,"Tuesday 28 Oct 2014","6 9 20 21 22 38 40 ","2 18 "
oz_lotto,1079,"Tuesday 21 Oct 2014","6 14 17 19 25 32 34 ","5 41 "
oz_lotto,1078,"Tuesday 14 Oct 2014","3 12 17 21 24 38 45 ","2 19 "
oz_lotto,1077,"Tuesday 07 Oct 2014","3 6 15 19 20 23 28 ","2 31 "
oz_lotto,1076,"Tuesday 30 Sep 2014","10 14 27 30 34 36 40 ","4 17 "
oz_lotto,1075,"Tuesday 23 Sep 2014","6 15 16 22 35 39 43 ","2 40 "
oz_lotto,1074,"Tuesday 16 Sep 2014","13 15 31 33 34 36 45 ","2 32 "
oz_lotto,1073,"Tuesday 09 Sep 2014","15 23 25 28 38 43 44 ","8 41 "
oz_lotto,1072,"Tuesday 02 Sep 2014","1 3 9 15 29 40 43 ","18 39 "
oz_lotto,1071,"Tuesday 26 Aug 2014","2 3 4 12 17 26 32 ","8 22 "
oz_lotto,1070,"Tuesday 19 Aug 2014","1 5 7 31 33 41 43 ","38 42 "
oz_lotto,1069,"Tuesday 12 Aug 2014","3 5 29 32 37 41 43 ","16 36 "
oz_lotto,1068,"Tuesday 05 Aug 2014","3 9 21 25 33 35 42 ","16 38 "
oz_lotto,1067,"Tuesday 29 Jul 2014","1 10 15 30 31 38 43 ","22 35 "
oz_lotto,1066,"Tuesday 22 Jul 2014","3 16 17 19 24 25 35 ","14 33 "
oz_lotto,1065,"Tuesday 15 Jul 2014","1 3 10 14 22 29 37 ","13 15 "
oz_lotto,1064,"Tuesday 08 Jul 2014","7 14 28 30 39 41 42 ","8 34 "
oz_lotto,1063,"Tuesday 01 Jul 2014","1 10 11 15 19 20 44 ","4 28 "
oz_lotto,1062,"Tuesday 24 Jun 2014","8 12 26 32 36 40 41 ","2 10 "
oz_lotto,1061,"Tuesday 17 Jun 2014","1 3 7 23 36 37 41 ","10 32 "
oz_lotto,1060,"Tuesday 10 Jun 2014","1 2 16 17 32 34 44 ","5 35 "
oz_lotto,1059,"Tuesday 03 Jun 2014","5 8 14 20 21 35 40 ","22 41 "
oz_lotto,1058,"Tuesday 27 May 2014","2 3 12 19 23 32 40 ","6 37 "
oz_lotto,1057,"Tuesday 20 May 2014","4 5 7 16 26 31 39 ","9 32 "
oz_lotto,1056,"Tuesday 13 May 2014","4 6 14 20 23 26 35 ","19 40 "
oz_lotto,1055,"Tuesday 06 May 2014","3 11 15 25 28 29 41 ","4 43 "
oz_lotto,1054,"Wednesday 30 Apr 2014","1 4 7 10 12 25 35 ","5 33 "
oz_lotto,1053,"Wednesday 23 Apr 2014","4 5 12 30 35 36 43 ","16 40 "
oz_lotto,1052,"Wednesday 16 Apr 2014","5 17 22 27 29 31 35 ","12 38 "
oz_lotto,1051,"Wednesday 09 Apr 2014","6 12 18 19 24 25 35 ","23 31 "
oz_lotto,1050,"Wednesday 02 Apr 2014","1 10 16 19 21 31 40 ","17 42 "
oz_lotto,1049,"Wednesday 26 Mar 2014","15 16 23 29 33 40 45 ","22 41 "
oz_lotto,1048,"Wednesday 19 Mar 2014","2 4 19 24 30 33 38 ","3 20 "
oz_lotto,1047,"Wednesday 12 Mar 2014","14 16 17 19 22 41 43 ","7 44 "
oz_lotto,1046,"Wednesday 05 Mar 2014","24 30 32 34 38 41 42 ","13 28 "
oz_lotto,1045,"Wednesday 26 Feb 2014","3 16 20 21 34 37 38 ","6 13 "
oz_lotto,1044,"Wednesday 19 Feb 2014","1 4 7 11 27 30 36 ","19 25 "
oz_lotto,1043,"Wednesday 12 Feb 2014","7 15 20 22 28 36 38 ","21 26 "
oz_lotto,1042,"Wednesday 05 Feb 2014","3 5 22 26 39 43 44 ","8 15 "
oz_lotto,1041,"Wednesday 29 Jan 2014","4 14 22 25 26 31 36 ","12 30 "
oz_lotto,1040,"Wednesday 22 Jan 2014","1 7 16 23 29 31 42 ","15 30 "
oz_lotto,1039,"Wednesday 15 Jan 2014","21 22 24 36 40 44 45 ","4 38 "
oz_lotto,1038,"Wednesday 08 Jan 2014","14 17 19 20 21 28 29 ","1 45 "
oz_lotto,1037,"Wednesday 01 Jan 2014","4 7 9 13 14 36 41 ","43 44 "
oz_lotto,1036,"Wednesday 25 Dec 2013","4 6 22 24 33 36 42 ","7 16 "
oz_lotto,1035,"Wednesday 18 Dec 2013","17 20 24 26 34 36 39 ","22 23 "
oz_lotto,1034,"Wednesday 11 Dec 2013","9 11 20 35 38 42 43 ","8 32 "
oz_lotto,1033,"Wednesday 04 Dec 2013","2 19 20 21 23 33 40 ","18 44 "
oz_lotto,1032,"Wednesday 27 Nov 2013","5 6 12 24 26 31 40 ","11 43 "
oz_lotto,1031,"Wednesday 20 Nov 2013","7 9 19 30 37 42 44 ","11 33 "
oz_lotto,1030,"Wednesday 13 Nov 2013","5 6 8 29 30 36 38 ","16 43 "
oz_lotto,1029,"Wednesday 06 Nov 2013","3 6 10 17 18 37 45 ","19 25 "
oz_lotto,1028,"Wednesday 30 Oct 2013","7 13 29 32 39 43 45 ","16 36 "
oz_lotto,1027,"Wednesday 23 Oct 2013","7 15 20 21 24 28 42 ","8 40 "
oz_lotto,1026,"Wednesday 16 Oct 2013","2 5 10 18 22 36 39 ","1 11 "
oz_lotto,1025,"Wednesday 09 Oct 2013","5 24 28 32 38 39 45 ","29 30 "
oz_lotto,1024,"Wednesday 02 Oct 2013","1 8 11 12 27 36 42 ","9 13 "
oz_lotto,1023,"Wednesday 25 Sep 2013","10 14 20 33 37 42 43 ","9 40 "
oz_lotto,1022,"Wednesday 18 Sep 2013","8 9 24 27 31 41 44 ","13 38 "
oz_lotto,1021,"Wednesday 11 Sep 2013","12 18 20 21 29 37 40 ","8 13 "
oz_lotto,1020,"Wednesday 04 Sep 2013","8 18 22 23 26 28 31 ","7 34 "
oz_lotto,1019,"Wednesday 28 Aug 2013","7 18 19 28 31 33 37 ","10 21 "
oz_lotto,1018,"Wednesday 21 Aug 2013","7 9 17 26 36 38 45 ","41 44 "
oz_lotto,1017,"Wednesday 14 Aug 2013","1 11 14 30 31 33 43 ","15 27 "
oz_lotto,1016,"Wednesday 07 Aug 2013","16 25 27 29 30 33 37 ","3 21 "
oz_lotto,1015,"Wednesday 31 Jul 2013","3 7 13 16 21 29 39 ","9 43 "
oz_lotto,1014,"Wednesday 24 Jul 2013","8 28 31 34 37 40 41 ","39 42 "
oz_lotto,1013,"Wednesday 17 Jul 2013","2 6 9 33 36 42 43 ","21 35 "
oz_lotto,1012,"Wednesday 10 Jul 2013","1 2 7 11 13 17 41 ","33 40 "
oz_lotto,1011,"Wednesday 03 Jul 2013","13 15 20 31 38 42 45 ","18 35 "
oz_lotto,1010,"Wednesday 26 Jun 2013","4 7 10 16 17 20 41 ","5 36 "
oz_lotto,1009,"Wednesday 19 Jun 2013","1 9 20 29 31 35 40 ","27 44 "
oz_lotto,1008,"Wednesday 12 Jun 2013","3 6 24 25 26 29 38 ","19 30 "
oz_lotto,1007,"Wednesday 05 Jun 2013","2 5 17 18 22 26 41 ","10 40 "
oz_lotto,1006,"Wednesday 29 May 2013","1 14 25 26 30 31 35 ","18 27 "
oz_lotto,1005,"Wednesday 22 May 2013","2 3 19 23 39 41 43 ","11 33 "
oz_lotto,1004,"Wednesday 15 May 2013","1 9 12 13 22 26 41 ","34 39 "
oz_lotto,1003,"Wednesday 08 May 2013","16 18 24 28 31 35 44 ","4 20 "
oz_lotto,1002,"Wednesday 01 May 2013","6 12 26 27 32 39 44 ","14 41 "
oz_lotto,1001,"Wednesday 24 Apr 2013","7 12 19 27 35 39 41 ","8 21 "
oz_lotto,1000,"Wednesday 17 Apr 2013","4 7 16 22 24 37 40 ","20 43 "
oz_lotto,999,"Wednesday 10 Apr 2013","3 6 8 23 32 36 45 ","15 21 "
oz_lotto,998,"Wednesday 03 Apr 2013","7 12 17 35 40 42 44 ","30 36 "
oz_lotto,997,"Wednesday 27 Mar 2013","14 18 19 21 25 43 44 ","12 20 "
oz_lotto,996,"Wednesday 20 Mar 2013","1 7 11 26 33 37 40 ","2 27 "
oz_lotto,995,"Wednesday 13 Mar 2013","3 8 10 21 28 38 40 ","19 42 "
oz_lotto,994,"Wednesday 06 Mar 2013","2 3 5 11 26 27 44 ","19 45 "
oz_lotto,993,"Wednesday 27 Feb 2013","7 8 10 12 18 23 34 ","26 35 "
oz_lotto,992,"Wednesday 20 Feb 2013","1 2 18 20 27 35 41 ","22 28 "
oz_lotto,991,"Wednesday 13 Feb 2013","2 3 5 16 28 42 43 ","27 39 "
oz_lotto,990,"Wednesday 06 Feb 2013","17 19 27 30 37 42 45 ","8 18 "
oz_lotto,989,"Wednesday 30 Jan 2013","6 19 22 34 36 38 39 ","17 40 "
oz_lotto,988,"Wednesday 23 Jan 2013","1 14 24 27 28 30 39 ","8 17 "
oz_lotto,987,"Wednesday 16 Jan 2013","7 17 21 28 34 36 44 ","25 31 "
oz_lotto,986,"Wednesday 09 Jan 2013","1 13 15 30 35 39 40 ","25 33 "
oz_lotto,985,"Wednesday 02 Jan 2013","8 19 25 28 30 39 42 ","43 44 "
oz_lotto,984,"Wednesday 26 Dec 2012","2 5 15 16 20 28 32 ","10 24 "
oz_lotto,983,"Wednesday 19 Dec 2012","12 15 19 22 36 41 43 ","1 38 "
oz_lotto,982,"Wednesday 12 Dec 2012","3 5 12 15 21 25 30 ","20 32 "
oz_lotto,981,"Wednesday 05 Dec 2012","1 3 7 14 21 24 31 ","10 34 "
oz_lotto,980,"Wednesday 28 Nov 2012","1 9 13 16 22 33 34 ","4 5 "
oz_lotto,979,"Wednesday 21 Nov 2012","19 24 26 34 39 43 44 ","5 31 "
oz_lotto,978,"Wednesday 14 Nov 2012","3 7 8 12 17 37 39 ","23 32 "
oz_lotto,977,"Wednesday 07 Nov 2012","2 7 8 13 15 29 43 ","20 21 "
oz_lotto,976,"Wednesday 31 Oct 2012","4 5 8 16 21 26 31 ","32 41 "
oz_lotto,975,"Wednesday 24 Oct 2012","2 14 16 21 25 27 41 ","32 43 "
oz_lotto,974,"Wednesday 17 Oct 2012","4 5 8 16 23 44 45 ","24 36 "
oz_lotto,973,"Wednesday 10 Oct 2012","1 4 12 15 22 33 43 ","30 45 "
oz_lotto,972,"Wednesday 03 Oct 2012","2 11 13 15 28 33 41 ","16 17 "
oz_lotto,971,"Wednesday 26 Sep 2012","5 15 29 35 40 44 45 ","12 36 "
oz_lotto,970,"Wednesday 19 Sep 2012","6 7 11 12 14 16 17 ","10 39 "
oz_lotto,969,"Wednesday 12 Sep 2012","1 9 10 12 20 26 32 ","17 19 "
oz_lotto,968,"Wednesday 05 Sep 2012","6 18 20 32 33 34 44 ","2 23 "
oz_lotto,967,"Wednesday 29 Aug 2012","12 25 26 28 35 39 42 ","5 18 "
oz_lotto,966,"Wednesday 22 Aug 2012","5 18 32 33 35 36 44 ","4 39 "
oz_lotto,965,"Wednesday 15 Aug 2012","4 7 14 18 19 28 42 ","27 40 "
oz_lotto,964,"Wednesday 08 Aug 2012","3 4 15 19 28 38 44 ","25 42 "
oz_lotto,963,"Wednesday 01 Aug 2012","1 5 8 14 17 19 20 ","2 18 "
oz_lotto,962,"Wednesday 25 Jul 2012","6 20 29 31 36 40 43 ","2 17 "
oz_lotto,961,"Wednesday 18 Jul 2012","3 4 16 17 20 32 34 ","38 41 "
oz_lotto,960,"Wednesday 11 Jul 2012","1 4 9 19 20 37 40 ","7 24 "
oz_lotto,959,"Wednesday 04 Jul 2012","19 21 24 28 32 34 45 ","16 18 "
oz_lotto,958,"Wednesday 27 Jun 2012","1 7 11 17 19 25 43 ","14 21 "
oz_lotto,957,"Wednesday 20 Jun 2012","1 2 4 10 16 31 39 ","18 21 "
oz_lotto,956,"Wednesday 13 Jun 2012","7 8 10 26 33 42 45 ","30 37 "
oz_lotto,955,"Wednesday 06 Jun 2012","1 12 30 33 34 37 44 ","27 38 "
oz_lotto,954,"Wednesday 30 May 2012","3 11 29 35 37 43 45 ","5 24 "
oz_lotto,953,"Wednesday 23 May 2012","6 12 14 22 33 38 45 ","13 19 "
oz_lotto,952,"Wednesday 16 May 2012","7 10 14 17 19 38 45 ","20 25 "
oz_lotto,951,"Wednesday 09 May 2012","6 8 17 28 34 41 42 ","4 19 "
oz_lotto,950,"Wednesday 02 May 2012","2 6 25 29 34 36 37 ","3 8 "
oz_lotto,949,"Wednesday 25 Apr 2012","4 6 11 16 19 27 45 ","13 43 "
oz_lotto,948,"Wednesday 18 Apr 2012","9 21 24 27 35 38 40 ","30 39 "
oz_lotto,947,"Wednesday 11 Apr 2012","6 15 22 35 36 42 45 ","10 23 "
oz_lotto,946,"Wednesday 04 Apr 2012","7 10 19 21 27 36 44 ","2 8 "
oz_lotto,945,"Wednesday 28 Mar 2012","3 11 15 17 18 24 39 ","23 34 "
oz_lotto,944,"Wednesday 21 Mar 2012","3 5 15 22 23 34 40 ","2 26 "
oz_lotto,943,"Wednesday 14 Mar 2012","3 23 26 29 32 33 42 ","13 36 "
oz_lotto,942,"Wednesday 07 Mar 2012","5 7 15 21 29 32 41 ","36 37 "
oz_lotto,941,"Wednesday 29 Feb 2012","5 8 12 17 28 30 43 ","25 31 "
oz_lotto,940,"Wednesday 22 Feb 2012","6 13 14 19 31 41 45 ","9 28 "
oz_lotto,939,"Wednesday 15 Feb 2012","7 10 23 25 27 31 43 ","20 34 "
oz_lotto,938,"Wednesday 08 Feb 2012","1 5 20 21 25 33 39 ","29 41 "
oz_lotto,937,"Wednesday 01 Feb 2012","1 9 12 14 18 32 39 ","11 25 "
oz_lotto,936,"Wednesday 25 Jan 2012","10 12 13 27 29 40 44 ","15 18 "
oz_lotto,935,"Wednesday 18 Jan 2012","2 5 7 11 13 31 32 ","21 27 "
oz_lotto,934,"Wednesday 11 Jan 2012","5 6 7 8 37 39 44 ","33 40 "
oz_lotto,933,"Wednesday 04 Jan 2012","1 22 31 34 35 39 42 ","6 43 "
oz_lotto,932,"Wednesday 28 Dec 2011","6 9 12 18 20 35 38 ","13 41 "
oz_lotto,931,"Wednesday 21 Dec 2011","7 8 9 21 29 36 40 ","10 32 "
oz_lotto,930,"Wednesday 14 Dec 2011","11 18 21 25 29 42 45 ","23 40 "
oz_lotto,929,"Wednesday 07 Dec 2011","2 8 12 24 29 30 33 ","11 17 "
oz_lotto,928,"Wednesday 30 Nov 2011","5 6 9 12 15 33 34 ","1 4 "
oz_lotto,927,"Wednesday 23 Nov 2011","5 10 11 16 21 25 37 ","12 39 "
oz_lotto,926,"Wednesday 16 Nov 2011","6 7 8 9 20 22 28 ","29 39 "
oz_lotto,925,"Wednesday 09 Nov 2011","1 3 6 15 18 21 34 ","12 28 "
oz_lotto,924,"Wednesday 02 Nov 2011","5 12 17 23 25 31 44 ","13 19 "
oz_lotto,923,"Wednesday 26 Oct 2011","3 16 29 33 34 35 36 ","14 31 "
oz_lotto,922,"Wednesday 19 Oct 2011","6 10 15 16 36 43 45 ","9 44 "
oz_lotto,921,"Wednesday 12 Oct 2011","6 8 12 25 32 39 44 ","10 41 "
oz_lotto,920,"Wednesday 05 Oct 2011","1 2 9 19 25 36 42 ","5 6 "
oz_lotto,919,"Wednesday 28 Sep 2011","15 21 23 26 32 34 40 ","22 37 "
oz_lotto,918,"Wednesday 21 Sep 2011","1 4 17 19 22 27 29 ","8 28 "
oz_lotto,917,"Wednesday 14 Sep 2011","6 18 20 24 31 37 38 ","8 21 "
oz_lotto,916,"Wednesday 07 Sep 2011","2 5 16 20 27 40 44 ","22 31 "
oz_lotto,915,"Wednesday 31 Aug 2011","4 8 16 22 28 34 41 ","13 20 "
oz_lotto,914,"Wednesday 24 Aug 2011","7 9 12 18 26 27 39 ","8 30 "
oz_lotto,913,"Wednesday 17 Aug 2011","5 18 22 24 25 39 41 ","6 16 "
oz_lotto,912,"Wednesday 10 Aug 2011","6 14 26 27 29 33 39 ","23 30 "
oz_lotto,911,"Wednesday 03 Aug 2011","2 4 20 25 27 29 42 ","17 32 "
oz_lotto,910,"Wednesday 27 Jul 2011","10 21 23 27 35 41 45 ","37 39 "
oz_lotto,909,"Wednesday 20 Jul 2011","5 8 9 20 24 27 34 ","7 23 "
oz_lotto,908,"Wednesday 13 Jul 2011","7 8 16 21 24 27 35 ","5 33 "
oz_lotto,907,"Wednesday 06 Jul 2011","6 20 28 29 33 34 40 ","8 21 "
oz_lotto,906,"Wednesday 29 Jun 2011","3 16 20 23 27 28 35 ","17 33 "
oz_lotto,905,"Wednesday 22 Jun 2011","15 16 17 19 31 37 42 ","39 44 "
oz_lotto,904,"Wednesday 15 Jun 2011","1 3 4 13 15 21 26 ","14 27 "
oz_lotto,903,"Wednesday 08 Jun 2011","7 8 9 15 17 28 41 ","6 25 "
oz_lotto,902,"Wednesday 01 Jun 2011","4 25 33 36 41 43 45 ","19 21 "
oz_lotto,901,"Wednesday 25 May 2011","7 9 15 21 24 25 40 ","3 38 "
oz_lotto,900,"Wednesday 18 May 2011","10 11 14 26 29 33 39 ","21 42 "
oz_lotto,899,"Wednesday 11 May 2011","12 15 17 30 34 35 37 ","4 5 "
oz_lotto,898,"Wednesday 04 May 2011","10 19 34 36 40 42 45 ","7 8 "
oz_lotto,897,"Wednesday 27 Apr 2011","22 25 29 36 41 42 44 ","16 21 "
oz_lotto,896,"Wednesday 20 Apr 2011","9 11 19 20 35 43 45 ","27 37 "
oz_lotto,895,"Wednesday 13 Apr 2011","5 9 13 18 29 40 41 ","14 19 "
oz_lotto,894,"Wednesday 06 Apr 2011","18 21 24 40 42 43 45 ","10 44 "
oz_lotto,893,"Wednesday 30 Mar 2011","3 17 24 25 27 34 41 ","43 45 "
oz_lotto,892,"Wednesday 23 Mar 2011","10 13 15 16 37 39 44 ","24 40 "
oz_lotto,891,"Wednesday 16 Mar 2011","8 15 16 25 26 28 41 ","24 35 "
oz_lotto,890,"Wednesday 09 Mar 2011","7 13 16 20 28 29 36 ","6 45 "
oz_lotto,889,"Wednesday 02 Mar 2011","8 12 14 16 20 33 38 ","41 43 "
oz_lotto,888,"Wednesday 23 Feb 2011","2 5 16 18 26 28 39 ","15 31 "
oz_lotto,887,"Wednesday 16 Feb 2011","7 11 20 29 32 37 41 ","9 33 "
oz_lotto,886,"Wednesday 09 Feb 2011","14 15 18 23 26 30 41 ","5 43 "
oz_lotto,885,"Wednesday 02 Feb 2011","11 23 27 33 34 37 38 ","4 14 "
oz_lotto,884,"Wednesday 26 Jan 2011","5 16 17 28 30 34 41 ","9 26 "
oz_lotto,883,"Wednesday 19 Jan 2011","2 4 14 19 21 36 38 ","8 35 "
oz_lotto,882,"Wednesday 12 Jan 2011","9 12 17 27 28 33 34 ","14 20 "
oz_lotto,881,"Wednesday 05 Jan 2011","3 4 24 33 39 40 45 ","13 20 "
oz_lotto,880,"Wednesday 29 Dec 2010","6 14 22 35 36 37 43 ","10 20 "
oz_lotto,879,"Wednesday 22 Dec 2010","7 8 13 26 35 38 42 ","2 16 "
oz_lotto,878,"Wednesday 15 Dec 2010","5 12 22 28 33 34 38 ","13 40 "
oz_lotto,877,"Wednesday 08 Dec 2010","1 19 23 25 27 36 40 ","7 24 "
oz_lotto,876,"Wednesday 01 Dec 2010","7 8 20 22 25 26 39 ","38 40 "
oz_lotto,875,"Wednesday 24 Nov 2010","2 5 7 20 22 43 45 ","14 24 "
oz_lotto,874,"Wednesday 17 Nov 2010","12 26 28 33 36 38 43 ","11 14 "
oz_lotto,873,"Wednesday 10 Nov 2010","4 10 25 27 35 36 39 ","6 16 "
oz_lotto,872,"Wednesday 03 Nov 2010","11 14 23 30 32 38 43 ","12 19 "
oz_lotto,871,"Wednesday 27 Oct 2010","6 8 20 32 36 40 44 ","1 28 "
oz_lotto,870,"Wednesday 20 Oct 2010","8 13 19 27 35 38 45 ","23 44 "
oz_lotto,869,"Wednesday 13 Oct 2010","1 4 7 22 37 38 40 ","9 42 "
oz_lotto,868,"Wednesday 06 Oct 2010","3 8 23 26 27 29 41 ","1 13 "
oz_lotto,867,"Wednesday 29 Sep 2010","6 15 25 26 32 33 40 ","14 42 "
oz_lotto,866,"Wednesday 22 Sep 2010","8 9 16 35 38 39 44 ","17 40 "
oz_lotto,865,"Wednesday 15 Sep 2010","18 23 24 25 29 34 41 ","37 38 "
oz_lotto,864,"Wednesday 08 Sep 2010","3 8 27 28 34 40 44 ","6 23 "
oz_lotto,863,"Wednesday 01 Sep 2010","8 13 16 23 30 33 40 ","3 24 "
oz_lotto,862,"Wednesday 25 Aug 2010","2 4 12 17 19 33 44 ","5 20 "
oz_lotto,861,"Wednesday 18 Aug 2010","2 3 15 17 23 30 44 ","5 14 "
oz_lotto,860,"Wednesday 11 Aug 2010","11 16 21 22 25 28 41 ","14 39 "
oz_lotto,859,"Wednesday 04 Aug 2010","3 15 19 27 31 40 41 ","28 45 "
oz_lotto,858,"Wednesday 28 Jul 2010","1 8 12 19 26 30 40 ","6 28 "
oz_lotto,857,"Wednesday 21 Jul 2010","3 5 6 7 13 23 34 ","2 19 "
oz_lotto,856,"Wednesday 14 Jul 2010","6 13 16 23 27 31 39 ","1 45 "
oz_lotto,855,"Wednesday 07 Jul 2010","9 19 29 30 34 40 45 ","6 33 "
oz_lotto,854,"Wednesday 30 Jun 2010","1 17 21 22 31 34 45 ","7 40 "
oz_lotto,853,"Wednesday 23 Jun 2010","2 3 6 14 23 29 41 ","10 35 "
oz_lotto,852,"Wednesday 16 Jun 2010","8 10 15 18 29 32 38 ","3 39 "
oz_lotto,851,"Wednesday 09 Jun 2010","5 15 21 26 35 40 43 ","12 37 "
oz_lotto,850,"Wednesday 02 Jun 2010","6 14 15 16 18 30 40 ","20 23 "
oz_lotto,849,"Wednesday 26 May 2010","15 24 25 28 36 37 44 ","7 26 "
oz_lotto,848,"Wednesday 19 May 2010","13 18 22 27 33 38 42 ","29 40 "
oz_lotto,847,"Wednesday 12 May 2010","7 10 13 15 18 27 45 ","3 29 "
oz_lotto,846,"Wednesday 05 May 2010","5 14 16 18 19 20 28 ","34 36 "
oz_lotto,845,"Wednesday 28 Apr 2010","3 4 6 12 18 22 42 ","35 37 "
oz_lotto,844,"Wednesday 21 Apr 2010","1 9 11 17 30 39 44 ","13 15 "
oz_lotto,843,"Wednesday 14 Apr 2010","17 19 20 21 22 23 33 ","26 32 "
oz_lotto,842,"Wednesday 07 Apr 2010","2 11 15 36 39 41 43 ","25 42 "
oz_lotto,841,"Wednesday 31 Mar 2010","2 25 28 29 35 39 40 ","14 31 "
oz_lotto,840,"Wednesday 24 Mar 2010","6 9 14 23 26 30 44 ","24 40 "
oz_lotto,839,"Wednesday 17 Mar 2010","2 3 13 27 31 37 38 ","12 36 "
oz_lotto,838,"Wednesday 10 Mar 2010","8 25 39 42 43 44 45 ","5 26 "
oz_lotto,837,"Wednesday 03 Mar 2010","1 2 19 24 26 37 43 ","18 31 "
oz_lotto,836,"Wednesday 24 Feb 2010","2 8 14 17 22 34 35 ","10 23 "
oz_lotto,835,"Wednesday 17 Feb 2010","1 19 20 21 26 37 44 ","4 39 "
oz_lotto,834,"Wednesday 10 Feb 2010","5 18 23 24 28 42 44 ","15 32 "
oz_lotto,833,"Wednesday 03 Feb 2010","19 22 28 29 32 34 38 ","5 17 "
oz_lotto,832,"Wednesday 27 Jan 2010","17 21 32 37 38 40 44 ","1 36 "
oz_lotto,831,"Wednesday 20 Jan 2010","7 18 20 33 37 38 40 ","14 30 "
oz_lotto,830,"Wednesday 13 Jan 2010","14 18 23 31 33 37 40 ","22 42 "
